50,6,2078627265
50,11,1788741229
50,16,1944035546
50,21,1809529303
50,26,1989084498
50,31,2066437784
50,36,1634584576
50,41,1633388246
50,46,2039993425
50,51,1766558950
50,56,1537725866
50,61,1859794006
50,66,1768425362
50,71,1351212598
50,76,1840873913
50,81,1834317376
50,86,1352850762
50,91,1943471240
50,96,1891315938
80,1,1296023697
80,6,1837337657
80,11,1738576583
80,16,1658063007
80,21,1678851159
80,26,1895063238
80,31,1523034218
80,36,1745830097
80,41,1750394359
80,46,1407453946
80,51,1686463078
80,56,1906937745
80,61,1553063888
80,66,1779234234
80,71,1915667646
80,76,1764696474
80,81,1792572536
80,86,1707974087
80,91,1963994844
80,96,1846458473
10,1,933807
10,6,965755
10,11,847962
10,16,905662
10,21,910761
10,26,943708
10,31,882291
10,36,764565
10,41,832026
10,46,694408
10,51,805616
10,56,791861
10,61,872386
10,66,909846
10,71,888573
10,76,898278
10,81,896156
10,86,962818
10,91,982434
10,96,981026
15,1,1200405
15,6,32346
15,11,1175917
15,16,1104562
15,21,1136039
15,26,1178410
15,31,1116645
15,36,1100626
15,41,1189945
15,46,1110196
15,51,1090988
15,56,1123866
15,61,1116052
15,66,1183398
15,71,1026144
15,76,170451
15,81,1321615
15,86,1153396
15,91,1080805
15,96,1143788
18,1,1253196
18,6,1197784
18,11,1184464
18,16,1204106
18,21,1230918
18,26,1152575
18,31,1208664
18,36,1225013
18,41,1188197
18,46,1242558
18,51,1217284
18,56,1207294
18,61,1246213
18,66,1173990
18,71,1209602
18,76,1330449
18,81,1220230
18,86,1195169
18,91,1206849
18,96,1223985
20,1,1253116
20,6,1219334
20,11,1289824
20,16,1275865
20,21,1247025
20,26,1332338
20,31,1202955
20,36,1323822
20,41,1270315
20,46,1347923
20,51,1347531
20,56,1307062
20,61,1323401
20,66,1367814
20,71,1269880
20,76,1210911
20,81,1346652
20,86,1155691
20,91,1212321
20,96,1305890
25,1,1375994
25,6,1340267
25,11,1528944
25,16,1368554
25,21,1330646
25,26,1465745
25,31,1318147
25,36,1407163
25,41,1439381
25,46,1395112
25,51,1339069
25,56,1433420
25,61,1403259
25,66,1370577
25,71,1498298
25,76,1320220
25,81,1529260
25,86,1243109
25,91,1356946
25,96,1469742
30,1,1469689
30,6,1540862
30,11,1530978
30,16,1459381
30,21,1407248
30,26,1456806
30,31,1333745
30,36,1456410
30,41,1489714
30,46,1430987
30,51,1555318
30,56,1519760
30,61,1424393
30,66,1410784
30,71,1529612
30,76,1425329
30,81,1442150
30,86,1429923
30,91,1466451
30,96,1389653
35,1,1545751
35,6,1520265
35,11,1649244
35,16,1518283
35,21,1541932
35,26,1555699
35,31,1491331
35,36,1527021
35,41,1423332
35,46,1584425
35,51,1457359
35,56,1519587
35,61,1462061
35,66,1433890
35,71,1555912
35,76,1513172
35,81,1494138
35,86,1405925
35,91,1550893
35,96,1360663
50,1,1658869
50,6,1582700
50,11,1594920
50,16,1566655
50,21,1552833
50,26,1420479
50,31,1629459
50,36,1484817
50,41,1405374
50,46,1547099
50,51,1487663
50,56,1622199
50,61,1751489
50,66,1640026
50,71,1558102
50,76,1586627
50,81,1703277
50,86,1700761
50,91,1452939
50,96,1600695
80,1,1627430
80,6,1632858
80,11,1655358
80,16,1539127
80,21,1489711
80,26,1590621
80,31,1568869
80,36,1649840
80,41,1455851
80,46,1609058
80,51,1679480
80,56,1606443
80,61,1465651
80,66,1782594
80,71,1633720
80,76,1643422
80,81,1477213
80,86,1606822
80,91,1486701
80,96,1565665
