12,82,1413806
12,84,1245962
12,86,1336493
12,88,1402479
12,90,1394390
12,92,1585217
12,94,1360276
12,96,1173353
12,98,1315754
13,0,1439559
13,2,565919
13,4,607176
13,6,538565
13,8,623843
13,10,573418
13,12,1712478
13,14,1563012
13,16,1583507
13,18,1565853
13,20,1585089
13,22,1622655
13,24,1465353
13,26,1480623
13,28,1593746
13,30,1750481
13,32,1583917
13,34,1594978
13,36,1606875
13,38,1446612
13,40,1743600
13,42,1604131
13,44,1623581
13,46,1344681
13,48,1655742
13,50,1388994
13,52,1595532
13,54,1620117
13,56,1718495
13,58,1550819
13,60,1441298
13,62,1563462
13,64,1473940
13,66,1440541
13,68,1404578
13,70,1550922
13,72,1595264
13,74,1571669
13,76,1531595
13,78,1356738
13,80,1304876
13,82,1402878
13,84,1379411
13,86,1459090
13,88,1327152
13,90,1188219
13,92,1441304
13,94,1379155
13,96,1280758
13,98,1357757
14,0,1518612
14,2,518826
14,4,558811
14,6,603541
14,8,558400
14,10,483741
14,12,1712509
14,14,1610506
14,16,1594810
14,18,1529278
14,20,1608276
14,22,1640301
14,24,1759319
14,26,1805044
14,28,1623001
14,30,1613959
14,32,1519441
14,34,2008541
14,36,1575898
14,38,1677785
14,40,1676863
14,42,1750568
14,44,1694113
14,46,1461185
14,48,1723587
14,50,1663983
14,52,1501920
14,54,1504209
14,56,1706341
14,58,1604789
14,60,1584168
14,62,1492247
14,64,1628757
14,66,1502019
14,68,1378041
14,70,1449408
14,72,1551919
14,74,1436920
14,76,1552840
14,78,1576146
14,80,1498790
14,82,1419487
14,84,1541970
14,86,1534927
14,88,1425027
14,90,1534463
14,92,1445537
14,94,1338181
14,96,1380960
14,98,1421852
15,0,1534685
15,2,522041
15,4,538278
15,6,474119
15,8,530554
15,10,502360
15,12,1610742
15,14,1613824
15,16,1560719
15,18,1602134
15,20,1475037
15,22,1994376
15,24,1726671
15,26,1820091
15,28,1759932
15,30,1722341
15,32,1751100
15,34,1769365
15,36,1701497
15,38,1679614
15,40,1672616
15,42,1515623
15,44,1858025
15,46,1742813
15,48,1735319
15,50,1694119
15,52,1795609
15,54,1632340
15,56,1758432
15,58,1689849
15,60,1528917
15,62,1570916
15,64,1749697
15,66,1564277
15,68,1572358
15,70,1653833
15,72,1500815
15,74,1488622
15,76,1585606
15,78,1441851
15,80,1611435
15,82,1463210
15,84,1506494
15,86,1429334
15,88,1543985
15,90,1450183
15,92,1425411
15,94,1374041
15,96,1450955
15,98,1288463
16,0,1648484
16,2,538569
16,4,545465
16,6,488111
16,8,485466
16,10,508420
16,12,1557852
16,14,1605835
16,16,1568914
16,18,1688648
16,20,1485403
16,22,1675180
16,24,1691268
16,26,1711953
16,28,1787545
16,30,1659310
16,32,1646828
16,34,1813243
16,36,1776261
16,38,1791084
16,40,1757322
16,42,1765238
16,44,1888271
16,46,1846094
16,48,1854531
16,50,1652248
16,52,1924066
16,54,1731190
16,56,1686462
16,58,1568094
16,60,1579989
16,62,1462810
16,64,1629243
16,66,1683816
16,68,1714341
16,70,1594003
16,72,1456797
16,74,1517259
16,76,1544376
16,78,1531929
16,82,1633754
16,84,1559940
16,86,1393503
16,88,1498970
16,90,1571747
16,92,1328005
16,94,1264597
16,96,1274321
16,98,1240923
17,0,1479638
17,2,534365
17,4,604091
17,6,567798
17,8,526257
17,10,468402
17,12,1642857
17,14,1536375
17,16,1533764
17,18,1658993
17,20,1583223
17,22,1830650
17,24,1784751
17,26,1838937
17,28,1711819
17,30,1872161
17,32,1696693
17,34,1763535
17,36,1745128
17,38,1807138
17,40,1841962
17,42,1817526
17,44,1871310
17,46,1657476
17,48,1659730
17,50,1688792
17,52,1620903
17,54,1799848
17,56,1743133
17,58,1867477
17,60,1789998
17,62,1666479
17,64,1669598
17,66,1801425
17,68,1678864
17,70,1525942
17,72,1557566
17,74,1631868
17,76,1696372
17,78,1490639
17,80,1436837
17,82,1621478
17,84,1376995
17,86,1370245
17,88,1289178
17,90,1462242
17,92,1467614
17,94,1682273
17,96,1659792
17,98,1338055
18,0,1772678
18,2,492629
18,4,506539
18,6,480354
18,8,508486
18,10,494201
18,12,1558950
18,14,1566392
18,16,1423945
18,18,1530477
18,20,1628661
18,22,1540233
18,24,1854249
18,26,1900494
18,28,1864262
18,30,1856135
18,32,1812983
18,34,1893782
18,36,1778762
18,38,2148174
18,40,1732148
18,42,1581386
18,44,1643471
18,46,1890181
18,48,1850364
18,50,1828510
18,52,1662519
18,54,1786297
18,56,1777784
18,58,1695993
18,60,1499025
18,62,1598615
18,64,1739298
18,66,1606382
18,68,1738464
18,70,1649861
18,72,1623790
18,74,1653951
18,76,1607343
18,78,1689919
18,80,1471140
18,82,1552538
18,84,1436395
18,86,1630487
18,88,1698731
18,90,1620124
18,92,1315972
18,94,1390584
18,96,1518323
18,98,1696330
19,0,1620913
19,2,490570
19,4,538623
19,6,488231
19,8,528465
19,10,524938
19,12,1508534
19,14,1563151
19,16,1523954
19,18,1643129
19,20,1759901
19,22,1849222
19,24,1765137
19,26,1814340
19,28,1797592
19,30,1919184
19,32,1825422
19,34,1845769
19,36,1783121
19,38,1867964
19,40,1815432
19,42,1623018
19,44,1791013
19,46,1730765
19,48,1814681
19,50,1843217
19,52,1837811
19,54,1735370
19,56,1767231
19,58,1821205
19,60,1780170
19,62,1685346
19,64,1579547
19,66,1554527
19,68,1707561
19,70,1798184
19,72,1617384
19,74,1662499
19,76,1492894
19,78,1509209
19,80,1500114
19,82,1614896
19,84,1676443
19,86,1417934
19,88,1526790
19,90,1501853
19,92,1471899
19,94,1542378
19,96,1489816
19,98,1545613
20,0,1788633
20,2,537647
20,4,537441
20,6,502790
20,8,531937
20,10,508214
20,12,1359621
20,14,1372521
20,16,1542282
20,18,1404026
20,20,1364545
20,22,1728758
20,24,1660460
20,26,1507281
20,28,1405062
20,30,1708095
20,32,1808360
20,34,1692804
20,36,1620620
20,38,1660009
20,40,2095159
20,42,1784782
20,44,1666681
20,46,1621855
20,48,1664165
20,50,1667950
20,52,1796391
20,54,1527648
20,56,1764854
20,58,1684698
20,60,1785074
20,62,1607543
20,64,1639803
20,66,1826325
20,68,1606098
20,70,1692603
20,72,1523025
20,74,1570529
20,76,1672303
20,78,1674375
20,80,1455998
20,82,1439428
20,84,1551889
20,86,1559073
20,88,1512997
20,90,1478969
20,92,1531827
20,94,1235155
20,96,1454961
20,98,1253792
21,0,1716677
21,2,563808
21,4,588371
21,6,576881
21,8,541450
21,12,1242323
21,14,1080766
21,16,1236117
21,18,1240724
21,20,1298449
21,24,1642601
21,26,1468452
21,28,1488096
21,30,1458668
21,32,1539495
21,34,1561101
21,36,1742850
21,38,1439444
21,40,1422215
21,42,1391110
21,44,1666869
21,46,1716285
21,48,1608465
21,50,1700564
21,52,1476407
21,54,1460746
21,56,1533814
21,58,1533624
21,60,1688570
21,62,1697114
21,64,1738384
21,66,1595605
21,68,1384949
21,70,1500617
21,72,1579371
21,74,1409123
21,76,1382034
21,78,1482340
21,80,1548862
21,82,1434117
21,84,1521963
21,86,1548772
21,88,1522856
21,90,1429782
21,92,1526981
21,94,1535043
21,96,1304848
21,98,1449968
22,0,1746624
22,2,563690
22,4,618547
22,6,595641
22,8,566525
22,10,577096
22,12,1126317
22,14,1062026
22,16,1066725
22,18,1023437
22,20,1150988
22,22,1301693
22,26,1419211
22,28,1366821
22,30,1480619
22,32,1730142
22,34,1615804
22,36,1322191
22,38,1482626
22,40,1741289
22,42,1498622
22,44,1659891
22,46,1587473
22,48,1538273
22,50,1563139
22,52,1468792
22,54,1599229
22,56,1644835
22,58,1662190
22,60,1467218
22,62,1505471
22,64,1700726
22,66,1633624
22,68,1450329
22,70,1316169
22,72,1512660
22,74,1276830
22,76,1379061
22,78,1604984
22,80,1430170
22,82,1597085
22,84,1529383
22,86,1511142
22,88,1441490
22,90,1512834
22,92,1245744
22,94,1444989
22,96,1664174
22,98,1479349
23,0,1807129
23,2,580053
23,4,567017
23,6,596666
23,8,581941
23,10,537102
23,12,979826
23,14,980165
23,16,1066024
23,18,907688
23,20,929344
23,22,1450270
23,24,1401594
23,26,1468862
23,28,1272655
23,30,1365796
23,32,1342054
23,34,1524489
23,36,1250029
23,38,1273223
23,40,1591636
23,42,1325951
23,44,1508471
23,46,1755449
23,48,1309784
23,50,1370373
23,52,1476582
23,54,1378027
23,56,1624196
23,58,1438030
23,60,1392674
23,62,1502693
23,64,1640091
23,66,1516501
23,68,1443784
23,70,1440680
23,72,1326796
23,74,1480696
23,76,1581937
23,78,1363998
23,80,1453518
23,82,1235269
23,84,1211999
23,86,1382977
23,88,1465010
23,90,1483361
23,92,1461162
23,94,1589518
23,96,1399697
23,98,1437843
24,0,1822479
24,2,625497
24,4,569840
24,6,582796
24,8,639394
24,10,607530
24,12,799081
24,14,819735
24,16,868209
24,18,860712
24,20,927711
24,22,1161692
24,24,1236785
24,26,1137701
24,28,1188191
24,30,1127976
24,32,1292473
24,34,1461594
24,36,1292822
24,38,1231532
24,40,1492430
24,42,1330303
24,44,1371384
24,46,1532579
24,48,1376365
24,50,1416821
24,52,1332546
24,54,1486889
24,56,1295428
24,58,1579758
24,60,1428545
24,62,1343386
24,64,1241789
24,66,1415352
24,68,1315375
24,70,1419615
24,72,1294458
24,74,1534859
24,76,1345275
24,78,1253240
24,80,1366381
24,82,1217154
24,84,1424250
24,86,1413563
24,88,1379070
24,90,1501244
24,92,1220420
24,94,1468101
24,96,1546103
24,98,1248322
25,0,1850890
25,2,625962
25,4,616363
25,6,627364
25,8,587919
25,10,579937
25,12,872841
25,14,873894
25,16,902114
25,18,773434
25,20,747933
25,22,1272333
25,24,1134923
25,26,1214507
25,28,1166343
25,30,1275527
25,32,1225818
25,34,1100947
25,36,1254577
25,38,1356903
25,40,1322939
25,42,1335159
25,44,1310900
25,46,1258558
25,48,1142787
25,50,1354008
25,52,1268517
25,54,1183504
25,56,1276002
25,58,1264186
25,60,1386908
25,62,1314709
25,64,1311169
25,66,1411886
25,68,1514224
25,70,1282809
25,72,1387041
25,74,1334089
25,76,1371764
25,78,1299875
25,80,1456399
25,82,1156719
25,84,1347804
25,86,1461892
25,88,1339011
25,90,1410802
25,92,1311017
25,94,1538319
25,96,1525047
25,98,1201866
26,0,1869479
26,2,657033
26,4,644295
26,6,683629
26,8,597491
26,10,641686
26,12,686522
26,14,795942
26,16,711448
26,18,785694
26,20,766157
26,22,1159055
26,24,1083155
26,26,1102420
26,28,1163104
26,30,1092184
26,32,1171272
26,34,1287461
26,36,1145384
26,38,1210163
26,40,1219460
26,42,1368434
26,44,1304944
26,46,1424509
26,48,1454890
26,50,1268355
26,52,1439268
26,54,1227536
26,56,1215979
26,58,1326986
26,60,1231612
26,62,1139400
26,64,1222490
26,66,1039178
26,68,1195766
26,70,1246351
26,72,1256764
26,74,1374142
26,76,1281162
26,78,1403903
26,80,1354135
26,82,1355519
26,84,1132178
26,86,1311109
26,88,1231608
26,90,1397458
26,92,1413771
26,94,1107070
26,96,1199177
26,98,1356665
27,0,1590084
27,2,689036
27,4,652452
27,6,695835
27,8,653053
27,10,714707
27,12,721759
27,14,738344
27,16,693071
27,18,687902
27,20,766190
27,22,1065862
27,24,940863
27,26,1260181
27,28,1020847
27,30,1021998
27,32,1159012
27,34,1157584
27,36,1105462
27,38,1089230
27,40,1241692
27,42,1136098
27,44,1232064
27,46,1070310
27,48,1418363
27,50,1008517
27,52,1303558
27,54,1216677
27,56,1304023
27,58,1278682
27,62,1221474
27,64,996412
27,66,1200718
27,68,1183447
27,70,1253993
27,72,1063692
27,74,1063438
27,76,1282658
27,78,1306912
27,80,1071887
27,82,1144931
27,84,1058836
27,86,1438330
27,88,1231595
27,90,1170907
27,92,1181178
27,94,1100439
27,96,1375068
27,98,1498672
28,0,1720983
28,2,651942
28,4,709716
28,6,658837
28,8,652091
28,10,722123
28,12,692670
28,14,707001
28,16,671405
28,18,626327
28,20,688075
28,22,922896
28,24,937822
28,26,921290
28,28,1027603
28,30,1083463
28,32,1308136
28,34,1102936
28,36,1134712
28,38,1148849
28,42,1199088
28,44,1055203
28,46,1200017
28,48,1075410
28,50,1145445
28,52,1403521
28,54,1191723
28,56,1227283
28,58,1251929
28,60,1143093
28,62,1191790
28,64,1310416
28,66,1089484
28,68,1085876
28,70,1382799
28,72,1327189
28,74,1088556
28,76,1238383
28,78,977253
28,80,1080816
28,82,1439173
28,84,1209228
28,86,1081924
28,88,995090
28,90,1124810
28,94,968342
28,96,1378613
28,98,1152667
29,0,1791963
29,2,753788
29,4,669547
29,6,695977
29,8,669174
29,10,700177
29,12,716399
29,14,748468
29,16,663824
29,18,670237
29,20,620977
29,22,995609
29,24,960472
29,26,1108725
29,28,962319
29,30,1081022
29,32,1171454
29,34,1068905
29,36,1101685
29,38,1155865
29,40,1007036
29,42,1428023
29,44,1068324
29,46,1073240
29,48,1093583
29,50,1162583
29,52,1199307
29,54,1109975
29,56,1038914
29,58,1155264
29,60,1123760
29,62,1224545
29,64,954746
29,66,1194734
29,68,1205450
29,70,1188697
29,72,1237737
29,74,1128527
29,76,1163006
29,78,1387429
29,80,1202053
29,82,1272340
29,84,1026693
29,86,1072829
29,88,1225989
29,90,1210352
29,92,1172665
29,94,1239908
29,96,902404
29,98,1094602
